X,Y,fid,OBJECTID,CIMMYTMA,Geography,coll_collNumb,B_,B__seeds,ddPCR,acceName,geo_latitude,geo_longitude,geo_elevation,Adaptation_Zone,icon_url
-96.8270239999999,18.2288160000001,"656","656",5967,Mexico,OAXA 286,1,2,,,18.228816,-96.827024,1525,"Tropical, monsoon",./0.png
15.0000000000001,-1.0,"657","657",5991,Congo,LOUVANIUM FLINT,1,2,,LOUVANIUM FLINT,-1,15,408,"Tropical, savannah",./0.png
-48.057984,-20.706154,"658","658",6008,Brazil,BRAZ 1994,1,1,,CUNHA,-20.706154,-48.057984,595,"Tropical, savannah",./0.png
-96.072619,17.054241,"659","659",6059,Mexico,OAXA 304,1,2,,BLANCO,17.054241,-96.072619,1987,"Temperate, dry winter, warm summer    ",./0.png
-96.06666667,17.0166666700001,"660","660",6063,Mexico,OAXA 309,1,3,,PUTZ-MOC,17.01666667,-96.06666667,2411,"Temperate, dry winter, warm summer    ",./0.png
-96.06666667,17.0166666700001,"661","661",6064,Mexico,OAXA 310,1,1,,KATZ-MOC,17.01666667,-96.06666667,2411,"Temperate, dry winter, warm summer    ",./0.png
-96.06666667,17.0166666700001,"662","662",6065,Mexico,OAXA 311,1,3,,AMARILLO,17.01666667,-96.06666667,2411,"Temperate, dry winter, warm summer    ",./0.png
-79.668164,0.946978,"663","663",6476,Ecuador,ECUA 891,1,1,,CRIOLLO,0.946978,-79.668164,121,"Tropical, savannah",./0.png
-45.2166666699999,-22.81666667,"664","664",6694,Brazil,BRAZ 1981,1,7,,CATETO P. ROXA,-22.81666667,-45.21666667,527,"Tropical, savannah",./0.png
-101.039716,27.7737510000001,"665","665",6741,Mexico,CHIH 117,1,4,,MAIZ DE OCHO,27.773751,-101.039716,327,"Arid, steppe, hot                     ",./0.png
-107.9333333,30.38333333,"666","666",6746,Mexico,CHIH 124,1,5,,PERLILLA AMARILLO,30.38333333,-107.9333333,1462,"Arid, desert, cold                    ",./0.png
-108.1166667,29.2166666700001,"667","667",6751,Mexico,CHIH 130,1,1,,MAIZ ROSITA,29.21666667,-108.1166667,2097,"Temperate, dry summer, warm summer    ",./0.png
-108.1166667,29.2166666700001,"668","668",6753,Mexico,CHIH 132,1,6,,HEMBRA,29.21666667,-108.1166667,2097,"Temperate, dry summer, warm summer    ",./0.png
-108.1166667,29.2166666700001,"669","669",6755,Mexico,CHIH 134,1,3,,MAIZ VIEJITO,29.21666667,-108.1166667,2097,"Temperate, dry summer, warm summer    ",./0.png
-108.25,29.65,"670","670",6760,Mexico,CHIH 139,1,4,,ROSERO,29.65,-108.25,2141,"Temperate, dry summer, warm summer    ",./0.png
-105.333013,28.1541130000001,"671","671",6765,Mexico,CHIH 144,1,3,,PERLILLA AMARILLO,28.154113,-105.333013,1168,"Arid, desert, hot                     ",./0.png
-107.7333333,29.36666667,"672","672",6772,Mexico,CHIH 151,1,4,,VIEJITO,29.36666667,-107.7333333,2153,"Arid, steppe, cold                    ",./0.png
-107.4666667,28.5500000000001,"673","673",6779,Mexico,CHIH 158,1,6,,CISNE,28.55,-107.4666667,2037,"Arid, steppe, cold                    ",./0.png
-107.4666667,28.5500000000001,"674","674",6782,Mexico,CHIH 161,1,1,,VIOLENTO,28.55,-107.4666667,2037,"Arid, steppe, cold                    ",./0.png
-106.1666667,27.0500000000001,"675","675",6804,Mexico,CHIH 188,1,1,,,27.05,-106.1666667,1705,"Arid, steppe, cold                    ",./0.png
-106.1666667,27.0500000000001,"676","676",6805,Mexico,CHIH 189,1,2,,,27.05,-106.1666667,1705,"Arid, steppe, cold                    ",./0.png
-106.35,26.9666666700001,"677","677",6808,Mexico,CHIH 192,1,1,,GORDO,26.96666667,-106.35,1563,"Arid, steppe, cold                    ",./0.png
-106.35,26.9666666700001,"678","678",6812,Mexico,CHIH 196,1,5,,,26.96666667,-106.35,1563,"Arid, steppe, cold                    ",./0.png
-107.0666667,26.8333333300001,"679","679",6816,Mexico,CHIH 200,1,5,,DULCE,26.83333333,-107.0666667,2411,"Temperate, dry winter, warm summer    ",./0.png
-107.0666667,26.8333333300001,"680","680",6817,Mexico,CHIH 202,1,1,,SERRANO,26.83333333,-107.0666667,2411,"Temperate, dry winter, warm summer    ",./0.png
-107.46666667,28.5500000000001,"681","681",6823,Mexico,CHIH 208,1,5,,AMARILLO,28.55,-107.46666667,2037,"Arid, steppe, cold                    ",./0.png
-107.46666667,28.5500000000001,"682","682",6827,Mexico,CHIH 212,1,5,,PERLILLA BLANCO,28.55,-107.46666667,2037,"Arid, steppe, cold                    ",./0.png
-107.46666667,28.5500000000001,"683","683",6828,Mexico,CHIH 213,1,7,,PERLILLA BLANCO,28.55,-107.46666667,2037,"Arid, steppe, cold                    ",./0.png
-107.75,28.85,"684","684",6830,Mexico,CHIH 215,1,4,,PEPITILLA,28.85,-107.75,1902,"Arid, steppe, cold                    ",./0.png
-107.75,28.85,"685","685",6831,Mexico,CHIH 216,1,5,,BLANCO,28.85,-107.75,1902,"Arid, steppe, cold                    ",./0.png
-107.75,28.85,"686","686",6832,Mexico,CHIH 217,1,6,,GORDO,28.85,-107.75,1902,"Arid, steppe, cold                    ",./0.png
-107.8333333,28.9666666700001,"687","687",6836,Mexico,CHIH 221,1,5,,TELLO,28.96666667,-107.8333333,1870,"Arid, steppe, cold                    ",./0.png
-107.8333333,28.9666666700001,"688","688",6837,Mexico,CHIH 223,1,3,,DE OCHO,28.96666667,-107.8333333,1870,"Arid, steppe, cold                    ",./0.png
-106.95,26.0333333300001,"689","689",6851,Mexico,CHIH 242,1,2,,SERRANO,26.03333333,-106.95,2586,"Temperate, dry winter, warm summer    ",./0.png
-106.95,26.0333333300001,"690","690",6852,Mexico,CHIH 243,1,2,,AMARILLO SERRANO,26.03333333,-106.95,2586,"Temperate, dry winter, warm summer    ",./0.png
-106.95,26.0333333300001,"691","691",6853,Mexico,CHIH 244,1,3,,AMARILLO,26.03333333,-106.95,2586,"Temperate, dry winter, warm summer    ",./0.png
-106.95,26.0333333300001,"692","692",6854,Mexico,CHIH 245,1,4,,BLANDO AZUL,26.03333333,-106.95,2586,"Temperate, dry winter, warm summer    ",./0.png
-106.95,26.0333333300001,"693","693",6857,Mexico,CHIH 248,1,3,,DULCE,26.03333333,-106.95,2586,"Temperate, dry winter, warm summer    ",./0.png
-106.964272,26.100125,"694","694",6858,Mexico,CHIH 249,1,2,,BLANCO,26.100125,-106.964272,2372,"Temperate, dry winter, warm summer    ",./0.png
-107.305103,28.4927740000001,"695","695",6860,Mexico,CHIH 252,1,1,,TEMPORALERO AMARILLO,28.492774,-107.305103,2108,"Arid, steppe, cold                    ",./0.png
-107.305103,28.4927740000001,"696","696",6861,Mexico,CHIH 253,1,2,,DULCE,28.492774,-107.305103,2108,"Arid, steppe, cold                    ",./0.png
-107.305103,28.4927740000001,"697","697",6864,Mexico,CHIH 256,1,2,,LLORON,28.492774,-107.305103,2108,"Arid, steppe, cold                    ",./0.png
-107.305103,28.4927740000001,"698","698",6866,Mexico,CHIH 258,1,3,,SEMILLA CONASUPO,28.492774,-107.305103,2108,"Arid, steppe, cold                    ",./0.png
-107.305103,28.4927740000001,"699","699",6868,Mexico,CHIH 260,1,5,,TULANCINGO,28.492774,-107.305103,2108,"Arid, steppe, cold                    ",./0.png
-106.5333333,25.13333333,"700","700",6870,Mexico,DURA 134,1,2,,DE OCHO BLANDO,25.13333333,-106.5333333,1575,"Temperate, dry winter, hot summer     ",./0.png
-104.693768,25.1142380000001,"701","701",6885,Mexico,DURA 155,1,3,,,25.114238,-104.693768,1853,"Arid, steppe, cold                    ",./0.png
-105.7333333,25.3333333300001,"702","702",6887,Mexico,DURA 157,1,3,,HIBRIDO,25.33333333,-105.7333333,1816,"Temperate, dry winter, warm summer    ",./0.png
-106.567942,25.2153900000001,"703","703",6891,Mexico,DURA 161,1,2,,,25.21539,-106.567942,1830,"Temperate, dry winter, hot summer     ",./0.png
-106.567942,25.2153900000001,"704","704",6897,Mexico,DURA 168,1,1,,DULCE,25.21539,-106.567942,1830,"Temperate, dry winter, hot summer     ",./0.png
-106.567942,25.2153900000001,"705","705",6900,Mexico,DURA 171,1,1,,DEL RIO,25.21539,-106.567942,1830,"Temperate, dry winter, hot summer     ",./0.png
-106.567942,25.2153900000001,"706","706",6902,Mexico,DURA 173,1,2,,TAMAULIPAS,25.21539,-106.567942,1830,"Temperate, dry winter, hot summer     ",./0.png
-104.7666667,24.5166666700001,"707","707",6910,Mexico,DURA 183,1,2,,,24.51666667,-104.7666667,1951,"Arid, steppe, cold                    ",./0.png
-104.7666667,24.5166666700001,"708","708",6911,Mexico,DURA 184,1,2,,,24.51666667,-104.7666667,1951,"Arid, steppe, cold                    ",./0.png
-104.393881,23.4808320000001,"709","709",6918,Mexico,DURA 191,1,4,,PRIETO O PINTO,23.480832,-104.393881,1406,"Temperate, dry winter, warm summer    ",./0.png
-104.393881,23.4808320000001,"710","710",6922,Mexico,DURA 196,1,1,,PRIETO,23.480832,-104.393881,1406,"Temperate, dry winter, warm summer    ",./0.png
-103.903927,20.284838,"711","711",6934,Mexico,JALI 273,1,1,,,20.284838,-103.903927,1737,"Temperate, dry winter, hot summer     ",./0.png
-103.25,22.11666667,"712","712",6946,Mexico,JALI 301,1,2,,COLORADO,22.11666667,-103.25,1701,"Arid, steppe, cold                    ",./0.png
-104.129825,21.381182,"713","713",6962,Mexico,NAYA 199,1,3,,TORREON,21.381182,-104.129825,1317,"Tropical, savannah",./0.png
-104.129825,21.381182,"714","714",6963,Mexico,NAYA 200,1,3,,BLANCO DE OCHO,21.381182,-104.129825,1317,"Tropical, savannah",./0.png
-103.798525,23.251362,"715","715",6968,Mexico,ZACA 166,1,1,,MAIZ DE HUMEDO,23.251362,-103.798525,1893,"Arid, steppe, cold                    ",./0.png
-103.798525,23.251362,"716","716",6969,Mexico,ZACA 167,1,3,,AVENTURERO,23.251362,-103.798525,1893,"Arid, steppe, cold                    ",./0.png
-103.55,22.3000000000001,"717","717",6993,Mexico,ZACA 192,1,2,,MEDIA HUMEDAD,22.3,-103.55,2190,"Temperate, dry winter, warm summer    ",./0.png
-102.839957,22.160694,"718","718",6999,Mexico,ZACA 200,1,1,,COLORADO,22.160694,-102.839957,1755,"Arid, steppe, cold                    ",./0.png
-102.9833333,23.63333333,"719","719",7011,Mexico,ZACA 213,1,2,,,23.63333333,-102.9833333,2126,"Arid, steppe, cold                    ",./0.png
-105.3333333,20.3166666700001,"720","720",7016,Mexico,JALI 277,1,2,,CRIOLLO BLANCO,20.31666667,-105.3333333,655,"Tropical, savannah",./0.png
-105.1833333,20.8166666700001,"721","721",7046,Mexico,NAYA 170,1,5,,PERLA DE OCHO,20.81666667,-105.1833333,31,"Tropical, savannah",./0.png
-104.915301,21.2328460000001,"722","722",7051,Mexico,NAYA 176,1,5,,CRIOLLO PERLA,21.232846,-104.915301,843,"Tropical, savannah",./0.png
-104.088629,21.696608,"723","723",7063,Mexico,NAYA 188,1,5,,TABLILLA,21.696608,-104.088629,1181,"Temperate, dry winter, hot summer     ",./0.png
-104.8833333,21.7166666700001,"724","724",7075,Mexico,NAYA 221,1,1,,TEJOLETA NEGRO,21.71666667,-104.8833333,177,"Tropical, savannah",./0.png
-104.469957,22.274119,"725","725",7079,Mexico,NAYA 227,1,2,,MAIZ DE ARROZ,22.274119,-104.469957,648,"Temperate, dry winter, hot summer     ",./0.png
-105.3333333,22.65,"726","726",7083,Mexico,NAYA 232,1,2,,PERLA,22.65,-105.3333333,131,"Tropical, savannah",./0.png
-104.499597,22.5132810000001,"727","727",7096,Mexico,NAYA 269,1,1,,AMARILLO TABLILLA,22.513281,-104.499597,570,"Temperate, dry winter, warm summer    ",./0.png
-104.499597,22.5132810000001,"728","728",7103,Mexico,NAYA 277,1,2,,,22.513281,-104.499597,570,"Temperate, dry winter, warm summer    ",./0.png
-105.0833333,21.7500000000001,"729","729",7117,Mexico,NAYA 291,1,1,,JAZMIN,21.75,-105.0833333,134,"Tropical, savannah",./0.png
-105.0833333,21.7500000000001,"730","730",7118,Mexico,NAYA 292,1,2,,NEGRO,21.75,-105.0833333,134,"Tropical, savannah",./0.png
-106.427516,23.357714,"731","731",7125,Mexico,SINA 18,1,1,,REVENTADOR NEGRO,23.357714,-106.427516,58,"Tropical, savannah",./0.png
-107.2166667,24.7166666700001,"732","732",7131,Mexico,SINA 24,1,2,,DE OCHO,24.71666667,-107.2166667,129,"Tropical, savannah",./0.png
-107.2166667,24.7166666700001,"733","733",7132,Mexico,SINA 25,1,2,,DULCE ROJO,24.71666667,-107.2166667,129,"Tropical, savannah",./0.png
-107.553917,25.34642,"734","734",7143,Mexico,SINA 36,1,2,,AMARILLO,25.34642,-107.553917,235,"Arid, steppe, hot                     ",./0.png
-107.553917,25.34642,"735","735",7145,Mexico,SINA 38,1,2,,,25.34642,-107.553917,235,"Arid, steppe, hot                     ",./0.png
-107.562256,25.408895,"736","736",7163,Mexico,SINA 55,1,3,,CHAPALOTE AMARILLO,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./0.png
-107.562256,25.408895,"737","737",7168,Mexico,SINA 60,1,1,,DELGADO O CHOSAY,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./0.png
-108.6333333,26.63333333,"738","738",7192,Mexico,SINA 84,1,1,,BLANDO,26.63333333,-108.6333333,244,"Arid, steppe, hot                     ",./0.png
-108.3333333,26.7166666700001,"739","739",7213,Mexico,SINA 107,1,2,,MINITENO,26.71666667,-108.3333333,254,"Temperate, dry winter, hot summer     ",./0.png
-108.2333333,25.8166666700001,"740","740",7219,Mexico,SINA 113,1,3,,CHAPALOTE,25.81666667,-108.2333333,62,"Arid, steppe, hot                     ",./0.png
-106.924634,24.981251,"741","741",7247,Mexico,DURA 126,1,2,,ASONORADO ROSADO,24.981251,-106.924634,300,"Tropical, savannah",./0.png
-106.924634,24.981251,"742","742",7248,Mexico,DURA 127,1,4,,ASONORADO AMARILLO,24.981251,-106.924634,300,"Tropical, savannah",./0.png
-109.3,28.11666667,"743","743",7269,Mexico,SONO 90,1,2,,BLANDO,28.11666667,-109.3,401,"Temperate, dry winter, hot summer     ",./0.png
-109.3,28.11666667,"744","744",7272,Mexico,SONO 93,1,1,,CHAPALOTE,28.11666667,-109.3,401,"Temperate, dry winter, hot summer     ",./0.png
-108.924906,28.382437,"745","745",7278,Mexico,SONO 99,1,3,,DULCE,28.382437,-108.924906,1530,"Temperate, dry winter, hot summer     ",./0.png
-109.395459,28.975149,"746","746",7295,Mexico,SONO 116,1,2,,DULCE BLANCO,28.975149,-109.395459,454,"Arid, steppe, hot                     ",./0.png
-109.395459,28.975149,"747","747",7304,Mexico,SONO 125,1,2,,BLANDO,28.975149,-109.395459,454,"Arid, steppe, hot                     ",./0.png
-109.233333,29.0666670000001,"748","748",7322,Mexico,SONO 145,1,1,,BLANDO,29.066667,-109.233333,427,"Arid, steppe, hot                     ",./0.png
66.9,36.7666666700001,"749","749",7352,Afghanistan,AFGH 5005,1,2,,ZERD,36.76666667,66.9,343,"Arid, steppe, cold                    ",./0.png
-45.5415,-23.2672889999999,"750","750",7763,Brazil,BRAZ 2092,1,1,,CRISTAL,-23.267289,-45.5415,814,"Temperate, no dry season, hot summer  ",./0.png
-78.2666666699999,0.216666670000052,"751","751",8256,Ecuador,ECUA 610,1,1,,HUANDANGO 1,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./0.png
-98.5833479999999,19.578317,"752","752",8600,Mexico,TLAX 308,1,1,,,19.578317,-98.583348,2608,"Temperate, dry winter, warm summer    ",./0.png
-98.5833479999999,19.578317,"753","753",8602,Mexico,TLAX 310,1,1,,,19.578317,-98.583348,2608,"Temperate, dry winter, warm summer    ",./0.png
-80.053784,-0.643762,"754","754",8649,Ecuador,ECUA 531,1,3,,CRIOLLO PARA POLLOS,-0.643762,-80.053784,56,"Tropical, savannah",./0.png
-77.7693429999999,0.630659,"755","755",8669,Ecuador,ECUA 600,1,3,,MAIZ,0.630659,-77.769343,2787,"Polar, tundra                         ",./0.png
-77.7693429999999,0.630659,"756","756",8675,Ecuador,ECUA 654,1,6,,AMARILLO,0.630659,-77.769343,2787,"Polar, tundra                         ",./0.png
-78.9999999999999,-2.99999999999994,"757","757",8676,Ecuador,ECUA 655,1,3,,CUZCO,-3,-79,2782,"Temperate, no dry season, warm summer ",./0.png
-78.2666666699999,0.216666670000052,"758","758",8685,Ecuador,ECUA 693,1,7,,CHANCHA ROSADO,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./0.png
-78.05,-7.61666666999997,"759","759",8734,Peru,PERU 416,1,1,,KARKO,-7.61666667,-78.05,2610,"Temperate, dry winter, warm summer    ",./0.png
-73.277029,-3.78813999999994,"760","760",8929,Peru,PERU 463,1,3,,SHISHACU-SARA,-3.78814,-73.277029,87,"Tropical, rainforest",./0.png
-79.55691,-7.33182099999993,"761","761",8971,Peru,PERU 606,1,2,,PERLA,-7.331821,-79.55691,26,"Arid, desert, hot                     ",./0.png
-77.574921,-11.091085,"762","762",8977,Peru,PERU 615,1,5,,CUATROMECINO,-11.091085,-77.574921,87,"Arid, desert, hot                     ",./0.png
-71.7666666699999,-17.1,"763","763",9003,Peru,PERU 736,1,6,,MOQUEGUANO,-17.1,-71.76666667,62,"Arid, desert, hot                     ",./0.png
-73.094775,-12.623998,"764","764",9022,Peru,PERU 1101,1,3,,PIRICINCO,-12.623998,-73.094775,751,"Tropical, savannah",./0.png
-97.16666667,19.61666667,"765","765",9119,Mexico,VERA 322,1,1,,NEGRO,19.61666667,-97.16666667,2552,"Temperate, no dry season, warm summer ",./0.png
-106.384789,24.8926730000001,"766","766",9162,Mexico,DURA 177,1,3,,NURI,24.892673,-106.384789,1174,"Temperate, dry winter, hot summer     ",./0.png
nan,nan,"767","767",9202,Chile,CHIL PG127,1,3,,,,,,,./0.png
-60.9999999999999,1.00000000000006,"768","768",10828,Brazil,BRAZ 4145LC,1,2,,,1,-61,54,"Tropical, rainforest",./0.png
-58.9833333299999,-29.08333333,"769","769",24417,Argentina,ARZM 04 029,1,3,,AMARILLO,-29.08333333,-58.98333333,74,"Temperate, no dry season, hot summer  ",./0.png
-64.4999999999999,-24.9999999999999,"770","770",24479,Argentina,ARZM 08 196,1,5,,BL. BLANDO AVATI TATAMAB,-25,-64.5,657,"Arid, steppe, hot                     ",./0.png
